version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
txact,26,8,1000,50,10,5,73.91,1.44,0.02,74.89,3.103768,0.573492,0.1847728,23.81,0.46,0.01,24.13
txact,28,8,1000,50,10,5,74.1,1.46,0.04,75.11,3.1418543,0.572191,0.1821189,23.58,0.46,0.01,23.91
txact,30,8,1000,50,10,5,75.03,1.46,0.03,76.03,3.1430408,0.609373,0.1938801,23.87,0.46,0.01,24.19
txact,32,8,1000,50,10,5,73.49,1.45,0.04,74.51,3.1250245,0.559193,0.1789404,23.52,0.46,0.01,23.84
txact,34,8,1000,50,10,5,74.47,1.45,0.01,75.45,3.1453628,0.594066,0.1888704,23.68,0.46,0.0,23.99
txact,36,8,1000,50,10,5,75.96,1.48,0.03,76.98,3.1887045,0.623154,0.1954254,23.82,0.46,0.01,24.14
txact,38,8,1000,50,10,5,76.13,1.49,0.04,77.17,3.2424073,0.697647,0.2151633,23.48,0.46,0.01,23.8
txact,40,8,1000,50,10,5,75.2,1.47,0.05,76.24,3.1880132,0.614841,0.1928602,23.59,0.46,0.02,23.91
txact,42,8,1000,50,10,5,75.75,1.45,0.02,76.75,3.1644378,0.602731,0.1904702,23.94,0.46,0.01,24.25
txact,44,8,1000,50,10,5,79.64,1.5,0.04,80.68,3.2695244,0.709072,0.2168731,24.36,0.46,0.01,24.68
txact,46,8,1000,50,10,5,74.16,1.49,0.05,75.19,3.1881277,0.586966,0.1841099,23.26,0.47,0.02,23.58
txact,48,8,1000,50,10,5,73.65,1.47,0.04,74.68,3.134175,0.560603,0.1788678,23.5,0.47,0.01,23.83
txact,50,8,1000,50,10,5,77.28,1.47,0.01,78.29,3.2250094,0.644157,0.199738,23.96,0.46,0.0,24.28
txact,52,8,1000,50,10,5,74.99,1.44,0.03,75.98,3.1227683,0.568192,0.1819514,24.01,0.46,0.01,24.33
txact,54,8,1000,50,10,5,74.48,1.47,0.03,75.5,3.1723924,0.589581,0.1858474,23.48,0.46,0.01,23.8
txact,56,8,1000,50,10,5,73.9,1.46,0.05,74.93,3.1256247,0.574534,0.1838141,23.64,0.47,0.02,23.97
txact,58,8,1000,50,10,5,79.06,1.48,0.01,80.07,3.2240553,0.685581,0.2126455,24.52,0.46,0.0,24.84
txact,60,8,1000,50,10,5,73.91,1.46,0.04,74.96,3.1354251,0.571995,0.1824298,23.57,0.47,0.01,23.91
txact,62,8,1000,50,10,5,74.55,1.46,0.03,75.56,3.1301813,0.573352,0.1831689,23.82,0.47,0.01,24.14
txact,64,8,1000,50,10,5,73.19,1.46,0.04,74.21,3.1232895,0.558585,0.1788451,23.43,0.47,0.01,23.76
txact,1,8,1000,50,10,5,208.82,4.72,0.01,212.67,12.8393521,10.299104,0.8021514,16.26,0.37,0.0,16.56
txact,2,8,1000,50,10,5,180.6,3.21,0.09,183.04,7.6584435,5.161484,0.6739599,23.58,0.42,0.01,23.9
txact,4,8,1000,50,10,5,154.95,2.37,0.05,156.62,5.1456346,2.573034,0.5000421,30.11,0.46,0.01,30.44
txact,6,8,1000,50,10,5,139.91,2.07,0.05,141.34,4.3027101,1.731708,0.4024691,32.52,0.48,0.01,32.85
txact,8,8,1000,50,10,5,111.04,1.78,0.05,112.26,3.7666011,1.244436,0.330387,29.48,0.47,0.01,29.8
txact,10,8,1000,50,10,5,89.94,1.63,0.04,91.07,3.5190791,0.92555,0.2630091,25.56,0.46,0.01,25.88
txact,12,8,1000,50,10,5,81.28,1.54,0.05,82.36,3.3190001,0.761095,0.2293145,24.49,0.46,0.02,24.81
txact,14,8,1000,50,10,5,75.38,1.47,0.04,76.4,3.1541832,0.616518,0.1954604,23.9,0.47,0.01,24.22
txact,16,8,1000,50,10,5,75.41,1.47,0.04,76.43,3.1685311,0.63322,0.1998465,23.8,0.46,0.01,24.12
txact,18,8,1000,50,10,5,74.63,1.46,0.02,75.63,3.1712597,0.60286,0.1901011,23.53,0.46,0.01,23.85
txact,20,8,1000,50,10,5,75.33,1.49,0.04,76.37,3.2094541,0.640595,0.1995962,23.47,0.46,0.01,23.8
txact,22,8,1000,50,10,5,73.66,1.45,0.03,74.67,3.129059,0.60422,0.1930996,23.54,0.46,0.01,23.86
txact,24,8,1000,50,10,5,74.69,1.46,0.04,75.72,3.1285243,0.586364,0.1874251,23.87,0.47,0.01,24.2
txact,26,8,1000,50,10,5,75.08,1.45,0.02,76.06,3.1414027,0.606491,0.1930638,23.9,0.46,0.01,24.21
txact,28,8,1000,50,10,5,74.68,1.47,0.04,75.7,3.1600135,0.605062,0.1914745,23.63,0.47,0.01,23.96
txact,30,8,1000,50,10,5,76.91,1.49,0.03,77.95,3.2067632,0.66507,0.207396,23.98,0.46,0.01,24.31
txact,32,8,1000,50,10,5,75.3,1.46,0.05,76.33,3.1299658,0.580123,0.1853448,24.06,0.47,0.02,24.39
txact,34,8,1000,50,10,5,74.48,1.46,0.02,75.48,3.1659722,0.593083,0.1873305,23.53,0.46,0.01,23.84
txact,36,8,1000,50,10,5,77.35,1.48,0.04,78.37,3.168972,0.635691,0.2005985,24.41,0.47,0.01,24.73
txact,38,8,1000,50,10,5,75.18,1.46,0.03,76.19,3.1475756,0.612849,0.1947051,23.89,0.46,0.01,24.21
txact,40,8,1000,50,10,5,77.02,1.5,0.06,78.08,3.2288829,0.658368,0.2038996,23.85,0.46,0.02,24.18
txact,42,8,1000,50,10,5,73.76,1.44,0.01,74.73,3.0765314,0.563693,0.1832235,23.98,0.47,0.0,24.29
txact,44,8,1000,50,10,5,74.68,1.46,0.03,75.69,3.1488934,0.587367,0.1865312,23.72,0.46,0.01,24.04
txact,46,8,1000,50,10,5,72.19,1.44,0.03,73.18,3.1078756,0.53842,0.1732437,23.23,0.46,0.01,23.55
txact,48,8,1000,50,10,5,74.98,1.48,0.05,76.01,3.1777443,0.617335,0.1942683,23.6,0.47,0.02,23.92
txact,50,8,1000,50,10,5,73.15,1.43,0.02,74.12,3.0801354,0.549617,0.1784392,23.75,0.46,0.01,24.06
txact,52,8,1000,50,10,5,73.94,1.46,0.03,74.94,3.1441535,0.582172,0.1851602,23.52,0.46,0.01,23.83
txact,54,8,1000,50,10,5,74.14,1.44,0.05,75.14,3.0776076,0.561517,0.1824524,24.09,0.47,0.02,24.42
txact,56,8,1000,50,10,5,73.72,1.46,0.03,74.73,3.1447099,0.569891,0.1812221,23.44,0.46,0.01,23.76
txact,58,8,1000,50,10,5,74.28,1.43,0.01,75.26,3.104063,0.571714,0.1841825,23.93,0.46,0.0,24.25
txact,60,8,1000,50,10,5,74.63,1.46,0.02,75.63,3.1422707,0.565899,0.1800924,23.75,0.46,0.01,24.07
txact,62,8,1000,50,10,5,75.36,1.45,0.04,76.37,3.1032156,0.586103,0.1888696,24.28,0.47,0.01,24.61
txact,64,8,1000,50,10,5,73.04,1.45,0.05,74.06,3.1102277,0.563016,0.1810208,23.48,0.47,0.02,23.81
txact,1,8,1000,50,10,5,209.14,4.71,0.01,213.0,12.8367209,10.318354,0.8038154,16.29,0.37,0.0,16.59
txact,2,8,1000,50,10,5,181.1,3.24,0.09,183.57,7.7423519,5.176884,0.6686449,23.39,0.42,0.01,23.71
txact,4,8,1000,50,10,5,155.24,2.35,0.04,156.86,5.0502917,2.542606,0.5034573,30.74,0.47,0.01,31.06
txact,6,8,1000,50,10,5,144.15,2.08,0.05,145.56,4.314794,1.774442,0.4112461,33.41,0.48,0.01,33.74
txact,8,8,1000,50,10,5,116.19,1.84,0.05,117.46,3.8786233,1.335054,0.3442082,29.96,0.47,0.01,30.28
txact,10,8,1000,50,10,5,91.79,1.59,0.03,92.88,3.3919755,0.881255,0.2598058,27.06,0.47,0.01,27.38
txact,12,8,1000,50,10,5,81.51,1.51,0.03,82.54,3.2500733,0.727211,0.2237522,25.08,0.46,0.01,25.4
txact,14,8,1000,50,10,5,75.02,1.5,0.05,76.09,3.2470489,0.689928,0.2124785,23.1,0.46,0.02,23.43
txact,16,8,1000,50,10,5,76.36,1.46,0.03,77.4,3.1423339,0.605864,0.192807,24.3,0.46,0.01,24.63
txact,18,8,1000,50,10,5,75.54,1.47,0.02,76.54,3.2065985,0.633173,0.1974594,23.56,0.46,0.01,23.87
txact,20,8,1000,50,10,5,75.66,1.46,0.04,76.67,3.1344614,0.598969,0.1910915,24.14,0.47,0.01,24.46
txact,22,8,1000,50,10,5,77.33,1.48,0.04,78.35,3.1821943,0.657404,0.2065883,24.3,0.47,0.01,24.62
txact,24,8,1000,50,10,5,74.93,1.46,0.04,75.96,3.1272515,0.606879,0.1940615,23.96,0.47,0.01,24.29
txact,26,8,1000,50,10,5,74.85,1.46,0.02,75.86,3.1764543,0.627395,0.1975143,23.56,0.46,0.01,23.88
txact,28,8,1000,50,10,5,73.87,1.44,0.04,74.87,3.0771654,0.570624,0.1854382,24.01,0.47,0.01,24.33
txact,30,8,1000,50,10,5,73.29,1.44,0.03,74.28,3.0772339,0.539772,0.1754082,23.82,0.47,0.01,24.14
txact,32,8,1000,50,10,5,74.43,1.46,0.03,75.43,3.1423965,0.586084,0.1865086,23.69,0.46,0.01,24.0
txact,34,8,1000,50,10,5,73.45,1.46,0.02,74.46,3.1481981,0.575277,0.1827321,23.33,0.46,0.01,23.65
txact,36,8,1000,50,10,5,74.24,1.49,0.03,75.27,3.2007379,0.605341,0.1891255,23.19,0.47,0.01,23.52
txact,38,8,1000,50,10,5,75.04,1.46,0.03,76.05,3.1345489,0.587207,0.1873338,23.94,0.47,0.01,24.26
txact,40,8,1000,50,10,5,74.36,1.47,0.05,75.4,3.155298,0.574047,0.1819311,23.57,0.47,0.02,23.9
txact,42,8,1000,50,10,5,78.51,1.47,0.01,79.52,3.2264389,0.688859,0.2135044,24.33,0.46,0.0,24.65
txact,44,8,1000,50,10,5,72.06,1.43,0.03,73.05,3.0975243,0.539781,0.1742621,23.26,0.46,0.01,23.58
txact,46,8,1000,50,10,5,78.11,1.51,0.03,79.16,3.2750061,0.690036,0.2106976,23.85,0.46,0.01,24.17
txact,48,8,1000,50,10,5,74.03,1.47,0.03,75.05,3.1589678,0.582356,0.1843501,23.43,0.47,0.01,23.76
txact,50,8,1000,50,10,5,76.06,1.49,0.02,77.07,3.2003648,0.619575,0.1935951,23.77,0.47,0.01,24.08
txact,52,8,1000,50,10,5,75.15,1.46,0.04,76.16,3.1491842,0.590782,0.1875984,23.86,0.46,0.01,24.18
txact,54,8,1000,50,10,5,76.2,1.48,0.04,77.22,3.1898763,0.609443,0.1910554,23.89,0.46,0.01,24.21
txact,56,8,1000,50,10,5,73.01,1.45,0.03,74.0,3.1078249,0.547178,0.1760646,23.49,0.47,0.01,23.81
txact,58,8,1000,50,10,5,72.73,1.44,0.02,73.72,3.108653,0.573872,0.1846047,23.4,0.46,0.01,23.71
txact,60,8,1000,50,10,5,76.37,1.48,0.03,77.39,3.1749364,0.621496,0.1957507,24.05,0.47,0.01,24.38
txact,62,8,1000,50,10,5,74.14,1.45,0.03,75.14,3.1019425,0.568185,0.1831707,23.9,0.47,0.01,24.22
txact,64,8,1000,50,10,5,73.41,1.46,0.04,74.41,3.1308276,0.565251,0.1805436,23.45,0.47,0.01,23.77
txact,1,8,1000,50,10,5,208.57,4.7,0.02,212.44,12.8277998,10.31875,0.8044053,16.26,0.37,0.0,16.56
txact,2,8,1000,50,10,5,180.52,3.22,0.1,182.96,7.6633776,5.176403,0.6754728,23.56,0.42,0.01,23.87
txact,4,8,1000,50,10,5,155.3,2.39,0.04,156.96,5.1608183,2.604349,0.5046388,30.09,0.46,0.01,30.41
txact,6,8,1000,50,10,5,141.56,2.07,0.06,142.97,4.2736833,1.761441,0.4121599,33.12,0.48,0.01,33.45
txact,8,8,1000,50,10,5,110.96,1.81,0.04,112.2,3.8516947,1.308565,0.3397375,28.81,0.47,0.01,29.13
txact,10,8,1000,50,10,5,84.18,1.54,0.04,85.25,3.3214931,0.787639,0.237134,25.34,0.46,0.01,25.67
txact,12,8,1000,50,10,5,77.53,1.46,0.04,78.55,3.1420609,0.626201,0.1992963,24.67,0.46,0.01,25.0
txact,14,8,1000,50,10,5,77.12,1.51,0.04,78.17,3.2960964,0.731647,0.2219738,23.4,0.46,0.01,23.72
txact,16,8,1000,50,10,5,77.42,1.5,0.03,78.47,3.2472229,0.670409,0.2064561,23.84,0.46,0.01,24.17
txact,18,8,1000,50,10,5,73.74,1.43,0.02,74.72,3.0947033,0.564893,0.1825354,23.83,0.46,0.01,24.14
txact,20,8,1000,50,10,5,74.94,1.46,0.03,75.95,3.1542305,0.612051,0.1940413,23.76,0.46,0.01,24.08
txact,22,8,1000,50,10,5,75.42,1.48,0.03,76.44,3.1971327,0.633409,0.1981178,23.59,0.46,0.01,23.91
txact,24,8,1000,50,10,5,76.47,1.48,0.06,77.51,3.1826904,0.655498,0.2059572,24.03,0.47,0.02,24.35
txact,26,8,1000,50,10,5,72.46,1.44,0.02,73.46,3.1252767,0.575206,0.1840496,23.19,0.46,0.01,23.51
txact,28,8,1000,50,10,5,72.64,1.46,0.03,73.64,3.1471527,0.610157,0.1938759,23.08,0.46,0.01,23.4
txact,30,8,1000,50,10,5,74.77,1.46,0.04,75.78,3.1484578,0.607312,0.1928919,23.75,0.46,0.01,24.07
txact,32,8,1000,50,10,5,73.62,1.47,0.05,74.66,3.1691706,0.6251,0.197244,23.23,0.46,0.02,23.56
txact,34,8,1000,50,10,5,73.99,1.45,0.02,74.99,3.1210695,0.608868,0.1950831,23.71,0.46,0.01,24.03
txact,36,8,1000,50,10,5,73.04,1.46,0.03,74.04,3.1355103,0.586801,0.1871469,23.29,0.47,0.01,23.61
txact,38,8,1000,50,10,5,75.67,1.48,0.03,76.69,3.1721429,0.636389,0.200618,23.85,0.47,0.01,24.18
txact,40,8,1000,50,10,5,74.44,1.46,0.04,75.46,3.1191458,0.568529,0.1822707,23.87,0.47,0.01,24.19
txact,42,8,1000,50,10,5,73.92,1.45,0.02,74.91,3.1383559,0.584621,0.1862826,23.55,0.46,0.01,23.87
txact,44,8,1000,50,10,5,73.69,1.44,0.03,74.68,3.0883302,0.545747,0.1767126,23.86,0.47,0.01,24.18
txact,46,8,1000,50,10,5,74.89,1.47,0.04,75.92,3.1671578,0.598913,0.1891011,23.65,0.46,0.01,23.97
txact,48,8,1000,50,10,5,74.0,1.45,0.05,75.01,3.0888577,0.54786,0.1773665,23.96,0.47,0.02,24.28
txact,50,8,1000,50,10,5,72.89,1.42,0.01,73.85,3.0639152,0.532775,0.173887,23.79,0.46,0.0,24.1
txact,52,8,1000,50,10,5,74.72,1.48,0.03,75.74,3.1964883,0.629793,0.1970265,23.38,0.46,0.01,23.69
txact,54,8,1000,50,10,5,75.42,1.46,0.02,76.42,3.1536315,0.6348,0.2012917,23.92,0.46,0.01,24.23
txact,56,8,1000,50,10,5,73.84,1.46,0.04,74.85,3.1247297,0.557212,0.1783233,23.63,0.47,0.01,23.95
txact,58,8,1000,50,10,5,74.69,1.45,0.01,75.68,3.1599469,0.597077,0.1889516,23.64,0.46,0.0,23.95
txact,60,8,1000,50,10,5,73.83,1.45,0.03,74.83,3.1108877,0.562975,0.1809692,23.73,0.47,0.01,24.05
txact,62,8,1000,50,10,5,74.09,1.46,0.04,75.1,3.1480591,0.564745,0.1793947,23.54,0.46,0.01,23.86
txact,64,8,1000,50,10,5,79.99,1.48,0.04,81.04,3.2335854,0.685766,0.212076,24.74,0.46,0.01,25.06
txact,1,8,1000,50,10,5,207.93,4.71,0.01,211.79,12.844238,10.311146,0.8027838,16.19,0.37,0.0,16.49
txact,2,8,1000,50,10,5,179.15,3.22,0.1,181.63,7.673724,5.117682,0.6669098,23.35,0.42,0.01,23.67
txact,4,8,1000,50,10,5,156.69,2.37,0.04,158.34,5.1119748,2.563693,0.5015074,30.65,0.46,0.01,30.97
txact,6,8,1000,50,10,5,140.93,2.08,0.05,142.33,4.2987568,1.754449,0.4081294,32.78,0.48,0.01,33.11
txact,8,8,1000,50,10,5,112.28,1.8,0.05,113.52,3.8178974,1.283103,0.3360758,29.41,0.47,0.01,29.73
txact,10,8,1000,50,10,5,83.6,1.56,0.04,84.68,3.3512396,0.787113,0.2348722,24.95,0.47,0.01,25.27
txact,12,8,1000,50,10,5,77.69,1.48,0.03,78.71,3.1687363,0.641555,0.202464,24.52,0.47,0.01,24.84
txact,14,8,1000,50,10,5,77.82,1.5,0.03,78.84,3.227192,0.670148,0.2076567,24.11,0.46,0.01,24.43
txact,16,8,1000,50,10,5,74.89,1.48,0.06,75.95,3.1654411,0.608028,0.1920832,23.66,0.47,0.02,23.99
txact,18,8,1000,50,10,5,76.86,1.46,0.01,77.84,3.1592923,0.658304,0.2083707,24.33,0.46,0.0,24.64
txact,20,8,1000,50,10,5,74.12,1.47,0.05,75.15,3.160984,0.603493,0.1909193,23.45,0.47,0.02,23.77
txact,22,8,1000,50,10,5,75.62,1.49,0.03,76.65,3.2257027,0.643148,0.1993823,23.44,0.46,0.01,23.76
txact,24,8,1000,50,10,5,73.59,1.47,0.05,74.62,3.1632191,0.585287,0.1850289,23.26,0.46,0.02,23.59
txact,26,8,1000,50,10,5,73.84,1.44,0.02,74.82,3.111417,0.572869,0.1841184,23.73,0.46,0.01,24.05
txact,28,8,1000,50,10,5,73.09,1.45,0.03,74.1,3.1124322,0.566871,0.1821312,23.48,0.47,0.01,23.81
txact,30,8,1000,50,10,5,74.69,1.47,0.03,75.7,3.1681076,0.583926,0.1843138,23.58,0.46,0.01,23.89
txact,32,8,1000,50,10,5,74.93,1.48,0.05,75.97,3.1878191,0.605459,0.1899289,23.51,0.46,0.02,23.83
txact,34,8,1000,50,10,5,74.55,1.45,0.02,75.54,3.1494399,0.620245,0.1969382,23.67,0.46,0.01,23.99
txact,36,8,1000,50,10,5,74.49,1.47,0.02,75.51,3.1590995,0.595387,0.1884673,23.58,0.47,0.01,23.9
txact,38,8,1000,50,10,5,72.58,1.45,0.04,73.59,3.1138291,0.534282,0.1715836,23.31,0.47,0.01,23.63
txact,40,8,1000,50,10,5,75.32,1.47,0.03,76.34,3.16582,0.611764,0.1932403,23.79,0.46,0.01,24.11
txact,42,8,1000,50,10,5,75.56,1.46,0.02,76.58,3.176364,0.627856,0.197665,23.79,0.46,0.01,24.11
txact,44,8,1000,50,10,5,82.73,1.54,0.03,83.81,3.3895289,0.805746,0.2377162,24.41,0.45,0.01,24.73
txact,46,8,1000,50,10,5,73.03,1.44,0.03,74.02,3.0800134,0.545529,0.177119,23.71,0.47,0.01,24.03
txact,48,8,1000,50,10,5,72.92,1.45,0.05,73.93,3.1206665,0.541644,0.1735668,23.37,0.46,0.02,23.69
txact,50,8,1000,50,10,5,73.24,1.43,0.02,74.22,3.1102095,0.559435,0.1798705,23.55,0.46,0.01,23.86
txact,52,8,1000,50,10,5,73.99,1.46,0.03,74.99,3.123863,0.568201,0.1818905,23.69,0.47,0.01,24.01
txact,54,8,1000,50,10,5,74.56,1.46,0.04,75.57,3.1478063,0.605346,0.1923073,23.69,0.46,0.01,24.01
txact,56,8,1000,50,10,5,71.61,1.44,0.05,72.62,3.097742,0.541194,0.174706,23.12,0.46,0.02,23.44
txact,58,8,1000,50,10,5,75.9,1.44,0.01,76.89,3.1441266,0.615151,0.1956508,24.14,0.46,0.0,24.46
txact,60,8,1000,50,10,5,72.7,1.45,0.04,73.71,3.1135343,0.553601,0.1778047,23.35,0.47,0.01,23.67
txact,62,8,1000,50,10,5,82.35,1.51,0.03,83.4,3.2887936,0.732651,0.222772,25.04,0.46,0.01,25.36
txact,64,8,1000,50,10,5,72.75,1.45,0.03,73.74,3.1387819,0.556655,0.1773475,23.18,0.46,0.01,23.49
txact,1,8,1000,50,10,5,207.47,4.72,0.01,211.33,12.8852945,10.337385,0.8022622,16.1,0.37,0.0,16.4
txact,2,8,1000,50,10,5,180.53,3.21,0.09,182.97,7.6350064,5.141219,0.6733745,23.65,0.42,0.01,23.96
txact,4,8,1000,50,10,5,157.44,2.36,0.04,159.08,5.0961335,2.574376,0.5051626,30.89,0.46,0.01,31.22
txact,6,8,1000,50,10,5,144.04,2.09,0.05,145.48,4.3280878,1.823334,0.4212793,33.28,0.48,0.01,33.61
txact,8,8,1000,50,10,5,115.1,1.83,0.05,116.36,3.8736668,1.327506,0.3427001,29.71,0.47,0.01,30.04
txact,10,8,1000,50,10,5,88.51,1.57,0.05,89.61,3.3431041,0.844971,0.2527504,26.48,0.47,0.01,26.8
txact,12,8,1000,50,10,5,83.31,1.57,0.04,84.4,3.3570046,0.773795,0.2305016,24.82,0.47,0.01,25.14
txact,14,8,1000,50,10,5,76.89,1.47,0.03,77.9,3.1823919,0.635176,0.1995908,24.16,0.46,0.01,24.48
txact,16,8,1000,50,10,5,76.62,1.5,0.05,77.68,3.2269419,0.685034,0.2122858,23.74,0.46,0.02,24.07
txact,18,8,1000,50,10,5,76.31,1.46,0.02,77.33,3.1580017,0.621551,0.1968178,24.16,0.46,0.01,24.49
txact,20,8,1000,50,10,5,77.02,1.47,0.03,78.03,3.1641455,0.660324,0.2086895,24.34,0.46,0.01,24.66
txact,22,8,1000,50,10,5,75.66,1.45,0.04,76.68,3.1089882,0.599003,0.1926681,24.34,0.47,0.01,24.66
txact,24,8,1000,50,10,5,76.62,1.48,0.04,77.65,3.2049424,0.658512,0.2054677,23.91,0.46,0.01,24.23
txact,26,8,1000,50,10,5,77.5,1.46,0.02,78.5,3.1968924,0.685703,0.2144905,24.24,0.46,0.01,24.56
txact,28,8,1000,50,10,5,77.95,1.48,0.04,78.98,3.1868824,0.67175,0.2107859,24.46,0.46,0.01,24.78
txact,30,8,1000,50,10,5,76.8,1.47,0.04,77.82,3.1371858,0.62292,0.1985601,24.48,0.47,0.01,24.81
txact,32,8,1000,50,10,5,75.74,1.47,0.04,76.76,3.1319729,0.574185,0.1833301,24.18,0.47,0.01,24.51
txact,34,8,1000,50,10,5,75.5,1.46,0.02,76.48,3.1226255,0.591577,0.1894486,24.18,0.47,0.01,24.49
txact,36,8,1000,50,10,5,74.59,1.46,0.03,75.59,3.092746,0.545504,0.1763818,24.12,0.47,0.01,24.44
txact,38,8,1000,50,10,5,75.5,1.46,0.03,76.49,3.1176523,0.571734,0.1833861,24.22,0.47,0.01,24.53
txact,40,8,1000,50,10,5,76.05,1.48,0.03,77.07,3.1638022,0.595084,0.1880914,24.04,0.47,0.01,24.36
txact,42,8,1000,50,10,5,75.39,1.47,0.02,76.39,3.1583576,0.621842,0.1968878,23.87,0.47,0.01,24.19
txact,44,8,1000,50,10,5,75.13,1.49,0.05,76.16,3.1344316,0.562229,0.1793719,23.97,0.48,0.02,24.3
txact,46,8,1000,50,10,5,79.76,1.5,0.04,80.78,3.1878733,0.664007,0.2082915,25.02,0.47,0.01,25.34
txact,48,8,1000,50,10,5,76.86,1.48,0.04,77.87,3.1498246,0.59094,0.1876104,24.4,0.47,0.01,24.72
txact,50,8,1000,50,10,5,75.97,1.49,0.02,76.97,3.1545441,0.585731,0.1856785,24.08,0.47,0.01,24.4
txact,52,8,1000,50,10,5,74.96,1.48,0.04,75.98,3.1380878,0.565451,0.1801897,23.89,0.47,0.01,24.21
txact,54,8,1000,50,10,5,75.76,1.47,0.04,76.77,3.1281966,0.571922,0.182828,24.22,0.47,0.01,24.54
txact,56,8,1000,50,10,5,73.68,1.45,0.04,74.67,3.075471,0.536705,0.1745115,23.96,0.47,0.01,24.28
txact,58,8,1000,50,10,5,74.44,1.45,0.02,75.42,3.0812783,0.554719,0.1800289,24.16,0.47,0.01,24.48
txact,60,8,1000,50,10,5,82.86,1.51,0.04,83.91,3.2600547,0.715511,0.2194782,25.42,0.46,0.01,25.74
txact,62,8,1000,50,10,5,75.49,1.47,0.02,76.48,3.1046345,0.555005,0.1787666,24.32,0.47,0.01,24.63
txact,64,8,1000,50,10,5,76.23,1.49,0.03,77.24,3.1706041,0.630725,0.198929,24.04,0.47,0.01,24.36
txact,1,8,1000,50,10,5,212.59,4.74,0.02,216.48,12.8375533,10.33245,0.8048613,16.56,0.37,0.0,16.86
txact,2,8,1000,50,10,5,181.69,3.24,0.09,184.14,7.7075916,5.158571,0.6692844,23.57,0.42,0.01,23.89
txact,4,8,1000,50,10,5,156.54,2.36,0.04,158.18,5.0536452,2.574769,0.5094875,30.98,0.47,0.01,31.3
txact,6,8,1000,50,10,5,141.07,2.05,0.06,142.47,4.235978,1.738895,0.4105061,33.3,0.48,0.01,33.63
txact,8,8,1000,50,10,5,112.82,1.84,0.04,114.08,3.8705536,1.334922,0.3448917,29.15,0.48,0.01,29.47
txact,10,8,1000,50,10,5,86.72,1.56,0.05,87.83,3.3494552,0.831431,0.2482287,25.89,0.47,0.01,26.22
txact,12,8,1000,50,10,5,79.75,1.52,0.04,80.81,3.2706546,0.761741,0.2329017,24.38,0.46,0.01,24.71
txact,14,8,1000,50,10,5,79.37,1.51,0.03,80.4,3.2358273,0.676179,0.2089663,24.53,0.47,0.01,24.85
txact,16,8,1000,50,10,5,75.37,1.49,0.06,76.42,3.2052518,0.619281,0.1932082,23.51,0.46,0.02,23.84
txact,18,8,1000,50,10,5,74.68,1.46,0.01,75.66,3.1832303,0.651135,0.2045516,23.46,0.46,0.0,23.77
txact,20,8,1000,50,10,5,77.4,1.51,0.05,78.46,3.2440367,0.660743,0.2036793,23.86,0.47,0.02,24.19
txact,22,8,1000,50,10,5,74.65,1.47,0.04,75.67,3.1397834,0.605657,0.1928977,23.78,0.47,0.01,24.1
txact,24,8,1000,50,10,5,75.69,1.49,0.04,76.73,3.2012685,0.65257,0.2038473,23.64,0.47,0.01,23.97
txact,26,8,1000,50,10,5,75.72,1.45,0.01,76.71,3.1409031,0.61879,0.1970102,24.11,0.46,0.0,24.42
txact,28,8,1000,50,10,5,75.96,1.47,0.03,76.97,3.1478831,0.61461,0.1952455,24.13,0.47,0.01,24.45
txact,30,8,1000,50,10,5,75.42,1.49,0.03,76.46,3.2243884,0.666033,0.206561,23.39,0.46,0.01,23.71
txact,32,8,1000,50,10,5,76.56,1.46,0.03,77.56,3.1499895,0.612198,0.1943492,24.3,0.46,0.01,24.62
txact,34,8,1000,50,10,5,75.61,1.45,0.02,76.6,3.1584383,0.656144,0.2077432,23.94,0.46,0.01,24.25
txact,36,8,1000,50,10,5,74.02,1.46,0.05,75.06,3.1281387,0.581011,0.185737,23.66,0.47,0.02,24.0
txact,38,8,1000,50,10,5,75.68,1.44,0.04,76.69,3.1120243,0.589067,0.1892874,24.32,0.46,0.01,24.64
txact,40,8,1000,50,10,5,74.45,1.47,0.03,75.46,3.150117,0.588981,0.1869712,23.63,0.47,0.01,23.95
txact,42,8,1000,50,10,5,72.9,1.45,0.01,73.89,3.1572452,0.565396,0.1790789,23.09,0.46,0.0,23.4
txact,44,8,1000,50,10,5,77.03,1.47,0.02,78.04,3.1650584,0.614157,0.1940429,24.34,0.46,0.01,24.66
txact,46,8,1000,50,10,5,75.42,1.46,0.04,76.44,3.1355445,0.592336,0.1889101,24.05,0.47,0.01,24.38
txact,48,8,1000,50,10,5,85.29,1.54,0.05,86.39,3.4092076,0.833795,0.2445715,25.02,0.45,0.01,25.34
txact,50,8,1000,50,10,5,73.45,1.45,0.02,74.45,3.1060473,0.550623,0.1772745,23.65,0.47,0.01,23.97
txact,52,8,1000,50,10,5,73.18,1.45,0.04,74.18,3.0736627,0.535176,0.1741167,23.81,0.47,0.01,24.13
txact,54,8,1000,50,10,5,75.32,1.45,0.03,76.31,3.1010367,0.592775,0.1911538,24.29,0.47,0.01,24.61
txact,56,8,1000,50,10,5,73.1,1.45,0.04,74.11,3.1183293,0.564052,0.1808828,23.44,0.46,0.01,23.77
