version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
txact,36,2,1000,50,10,5,79.28,6.79,0.1,110.74,3.2988355,0.6138,0.1860657,24.03,2.06,0.03,33.57
txact,38,2,1000,50,10,5,81.25,6.89,0.12,113.08,3.3482114,0.651544,0.1945946,24.27,2.06,0.04,33.77
txact,40,2,1000,50,10,5,80.56,6.83,0.13,112.29,3.3314585,0.651435,0.1955405,24.18,2.05,0.04,33.71
txact,42,2,1000,50,10,5,80.82,6.8,0.06,112.26,3.3055169,0.64207,0.1942419,24.45,2.06,0.02,33.96
txact,44,2,1000,50,10,5,81.53,6.79,0.09,112.97,3.2951264,0.645731,0.1959655,24.74,2.06,0.03,34.28
txact,46,2,1000,50,10,5,80.37,6.8,0.15,112.23,3.3153455,0.662179,0.1997315,24.24,2.05,0.05,33.85
txact,48,2,1000,50,10,5,79.56,6.79,0.12,111.18,3.3025777,0.626992,0.1898493,24.09,2.06,0.04,33.66
txact,50,2,1000,50,10,5,83.72,6.92,0.07,116.15,3.3787542,0.700885,0.2074389,24.78,2.05,0.02,34.38
txact,52,2,1000,50,10,5,87.47,7.1,0.12,120.68,3.4681367,0.778776,0.2245517,25.22,2.05,0.03,34.8
txact,54,2,1000,50,10,5,83.21,6.91,0.11,115.5,3.3529553,0.68182,0.203349,24.82,2.06,0.03,34.45
txact,56,2,1000,50,10,5,82.07,6.94,0.12,114.44,3.3762007,0.689526,0.2042313,24.31,2.06,0.04,33.9
txact,58,2,1000,50,10,5,80.37,6.92,0.05,112.6,3.3713978,0.674823,0.2001612,23.84,2.05,0.01,33.4
txact,60,2,1000,50,10,5,81.95,6.93,0.11,114.19,3.3672084,0.675619,0.2006466,24.34,2.06,0.03,33.91
txact,62,2,1000,50,10,5,80.07,6.83,0.11,111.86,3.3106835,0.626105,0.1891165,24.19,2.06,0.03,33.79
txact,64,2,1000,50,10,5,79.74,6.82,0.13,111.58,3.3019748,0.612429,0.1854736,24.15,2.07,0.04,33.79
txact,1,2,1000,50,10,5,232.51,25.39,0.07,367.37,13.3707717,10.669266,0.7979544,17.39,1.9,0.01,27.48
txact,2,2,1000,50,10,5,187.34,14.83,0.22,260.29,7.515185,4.825817,0.6421421,24.93,1.97,0.03,34.64
txact,4,2,1000,50,10,5,133.79,9.72,0.14,178.93,4.7525492,2.061077,0.4336782,28.15,2.05,0.03,37.65
txact,6,2,1000,50,10,5,108.7,8.42,0.12,147.47,4.0849895,1.241651,0.3039545,26.61,2.06,0.03,36.1
txact,8,2,1000,50,10,5,92.8,7.77,0.15,129.48,3.803126,1.112945,0.2926395,24.4,2.04,0.04,34.05
txact,10,2,1000,50,10,5,86.4,7.23,0.13,119.83,3.4917212,0.784457,0.224662,24.74,2.07,0.04,34.32
txact,12,2,1000,50,10,5,81.92,7.07,0.13,114.8,3.4278496,0.633793,0.1848952,23.9,2.06,0.04,33.49
txact,14,2,1000,50,10,5,81.97,6.96,0.12,114.17,3.3689208,0.668656,0.1984778,24.33,2.07,0.04,33.89
txact,16,2,1000,50,10,5,80.4,6.84,0.1,111.81,3.3069183,0.597442,0.1806643,24.31,2.07,0.03,33.81
txact,18,2,1000,50,10,5,79.52,6.78,0.06,110.7,3.283047,0.581992,0.1772719,24.22,2.07,0.02,33.72
txact,20,2,1000,50,10,5,81.27,6.82,0.11,112.75,3.2901061,0.61088,0.1856718,24.7,2.07,0.03,34.27
txact,22,2,1000,50,10,5,80.57,6.83,0.12,112.03,3.2952354,0.592464,0.1797941,24.45,2.07,0.04,34.0
txact,24,2,1000,50,10,5,85.71,6.85,0.13,118.86,3.3102404,0.602044,0.1818732,25.89,2.07,0.04,35.91
txact,26,2,1000,50,10,5,119.11,6.98,0.07,152.1,3.3829179,0.679749,0.2009357,35.21,2.06,0.02,44.96
txact,28,2,1000,50,10,5,119.3,6.98,0.13,152.23,3.37873,0.69188,0.2047752,35.31,2.07,0.04,45.06
txact,30,2,1000,50,10,5,118.84,6.98,0.12,151.82,3.3894843,0.676716,0.1996516,35.06,2.06,0.04,44.79
txact,32,2,1000,50,10,5,121.29,7.05,0.13,154.48,3.409177,0.706515,0.2072392,35.58,2.07,0.04,45.31
txact,34,2,1000,50,10,5,119.3,7.0,0.06,152.38,3.415074,0.712914,0.2087551,34.93,2.05,0.02,44.62
txact,36,2,1000,50,10,5,109.71,7.16,0.14,142.08,3.4653298,0.625376,0.1804665,31.66,2.07,0.04,41.0
txact,38,2,1000,50,10,5,80.83,6.82,0.11,112.5,3.3069213,0.623791,0.1886319,24.44,2.06,0.03,34.02
txact,40,2,1000,50,10,5,81.16,6.83,0.12,112.64,3.3121601,0.634255,0.1914929,24.5,2.06,0.04,34.01
txact,42,2,1000,50,10,5,81.07,6.9,0.07,112.74,3.3415628,0.632088,0.1891594,24.26,2.06,0.02,33.74
txact,44,2,1000,50,10,5,81.27,6.95,0.11,113.09,3.3516749,0.623508,0.1860288,24.25,2.07,0.03,33.74
txact,46,2,1000,50,10,5,81.55,6.96,0.13,113.65,3.3600832,0.636068,0.1893013,24.27,2.07,0.04,33.82
txact,48,2,1000,50,10,5,82.2,6.92,0.12,113.98,3.343754,0.662001,0.1979814,24.58,2.07,0.04,34.09
txact,50,2,1000,50,10,5,81.69,6.91,0.06,113.54,3.3495754,0.634989,0.189573,24.39,2.06,0.02,33.9
txact,52,2,1000,50,10,5,81.52,6.91,0.13,113.71,3.3700659,0.671141,0.1991477,24.19,2.05,0.04,33.74
txact,54,2,1000,50,10,5,80.64,6.83,0.12,112.45,3.3095924,0.627246,0.1895236,24.37,2.06,0.04,33.98
txact,56,2,1000,50,10,5,80.39,6.83,0.11,112.53,3.3266564,0.639979,0.1923791,24.17,2.05,0.03,33.83
txact,58,2,1000,50,10,5,82.71,6.94,0.06,115.12,3.3695292,0.673961,0.2000164,24.55,2.06,0.02,34.17
txact,60,2,1000,50,10,5,84.54,7.05,0.13,117.42,3.4256424,0.685147,0.2000054,24.68,2.06,0.04,34.28
txact,62,2,1000,50,10,5,80.88,6.87,0.13,112.56,3.3099408,0.62168,0.1878221,24.44,2.08,0.04,34.01
txact,64,2,1000,50,10,5,81.45,6.86,0.11,113.27,3.3129945,0.628784,0.1897933,24.59,2.07,0.03,34.19
txact,1,2,1000,50,10,5,235.25,25.39,0.07,368.31,13.3572741,10.663888,0.7983581,17.61,1.9,0.01,27.57
txact,2,2,1000,50,10,5,159.99,12.81,0.18,222.13,6.4834167,3.804595,0.5868194,24.68,1.98,0.03,34.26
txact,4,2,1000,50,10,5,130.66,9.95,0.16,177.17,4.9052128,2.222694,0.453129,26.64,2.03,0.03,36.12
txact,6,2,1000,50,10,5,111.22,8.54,0.12,150.66,4.1528684,1.471037,0.3542219,26.78,2.06,0.03,36.28
txact,8,2,1000,50,10,5,94.16,7.58,0.13,129.39,3.6971904,1.02529,0.277316,25.47,2.05,0.04,35.0
txact,10,2,1000,50,10,5,84.68,7.21,0.11,118.07,3.5159647,0.815461,0.2319309,24.08,2.05,0.03,33.58
txact,12,2,1000,50,10,5,82.16,6.97,0.1,114.5,3.3853161,0.707934,0.209119,24.27,2.06,0.03,33.82
txact,14,2,1000,50,10,5,79.35,6.76,0.12,110.84,3.2970384,0.60553,0.1836588,24.07,2.05,0.04,33.62
txact,16,2,1000,50,10,5,80.08,6.77,0.13,111.34,3.2877339,0.613639,0.186645,24.36,2.06,0.04,33.87
txact,18,2,1000,50,10,5,78.08,6.71,0.06,109.08,3.2590114,0.579336,0.1777643,23.96,2.06,0.02,33.47
txact,20,2,1000,50,10,5,78.53,6.73,0.1,109.48,3.2559959,0.573122,0.1760205,24.12,2.07,0.03,33.62
txact,22,2,1000,50,10,5,79.83,6.82,0.11,111.04,3.2939146,0.592499,0.1798769,24.24,2.07,0.03,33.71
txact,24,2,1000,50,10,5,81.76,6.84,0.11,113.07,3.2946568,0.612087,0.1857817,24.82,2.08,0.03,34.32
txact,26,2,1000,50,10,5,79.77,6.77,0.06,110.99,3.2793679,0.602255,0.1836497,24.32,2.06,0.02,33.84
txact,28,2,1000,50,10,5,80.76,6.81,0.12,112.28,3.2948576,0.612276,0.1858278,24.51,2.07,0.04,34.08
txact,30,2,1000,50,10,5,80.61,6.88,0.12,112.46,3.3298075,0.618454,0.1857327,24.21,2.07,0.04,33.77
txact,32,2,1000,50,10,5,79.93,6.85,0.1,111.4,3.3272253,0.620371,0.186453,24.02,2.06,0.03,33.48
txact,34,2,1000,50,10,5,80.07,6.8,0.06,111.77,3.3152388,0.625591,0.1887016,24.15,2.05,0.02,33.71
txact,36,2,1000,50,10,5,79.44,6.74,0.11,110.72,3.2793044,0.603306,0.1839738,24.22,2.06,0.03,33.76
txact,38,2,1000,50,10,5,84.99,6.91,0.11,116.92,3.358785,0.70313,0.2093406,25.3,2.06,0.03,34.81
txact,40,2,1000,50,10,5,79.58,6.75,0.14,110.82,3.2663622,0.620318,0.189911,24.36,2.07,0.04,33.93
txact,42,2,1000,50,10,5,79.99,6.8,0.07,111.41,3.3130223,0.631911,0.1907355,24.14,2.05,0.02,33.63
txact,44,2,1000,50,10,5,80.01,6.83,0.1,111.62,3.3113686,0.622208,0.1879006,24.16,2.06,0.03,33.71
txact,46,2,1000,50,10,5,79.35,6.82,0.13,110.74,3.3030008,0.625886,0.1894901,24.02,2.06,0.04,33.53
txact,48,2,1000,50,10,5,79.83,6.83,0.11,111.44,3.3225781,0.633416,0.1906399,24.03,2.06,0.03,33.54
txact,50,2,1000,50,10,5,79.66,6.79,0.06,110.98,3.307632,0.646112,0.1953397,24.08,2.05,0.02,33.55
txact,52,2,1000,50,10,5,79.42,6.78,0.1,110.67,3.2972268,0.616421,0.1869513,24.09,2.06,0.03,33.56
txact,54,2,1000,50,10,5,80.49,6.86,0.11,112.2,3.3374726,0.658188,0.1972115,24.12,2.06,0.03,33.62
txact,56,2,1000,50,10,5,85.64,7.12,0.12,118.72,3.4768058,0.765453,0.2201598,24.63,2.05,0.03,34.15
txact,58,2,1000,50,10,5,82.2,6.96,0.06,114.45,3.382036,0.681896,0.2016229,24.3,2.06,0.02,33.84
txact,60,2,1000,50,10,5,79.52,6.79,0.09,110.75,3.3002129,0.606328,0.1837239,24.1,2.06,0.03,33.56
txact,62,2,1000,50,10,5,78.88,6.79,0.13,110.31,3.3088565,0.620977,0.1876712,23.84,2.05,0.04,33.34
txact,64,2,1000,50,10,5,79.76,6.82,0.12,111.44,3.3124933,0.631319,0.1905873,24.08,2.06,0.04,33.64
txact,1,2,1000,50,10,5,231.43,25.31,0.06,365.08,13.3081158,10.633741,0.7990418,17.39,1.9,0.0,27.43
txact,2,2,1000,50,10,5,181.08,14.38,0.22,251.07,7.2673932,4.586895,0.631161,24.92,1.98,0.03,34.55
txact,4,2,1000,50,10,5,130.48,9.45,0.14,174.1,4.6055112,1.920137,0.4169216,28.33,2.05,0.03,37.8
txact,6,2,1000,50,10,5,111.29,8.71,0.15,151.71,4.2303381,1.543146,0.3647808,26.31,2.06,0.04,35.86
txact,8,2,1000,50,10,5,87.37,7.2,0.11,120.96,3.5226799,0.842043,0.2390348,24.8,2.04,0.03,34.34
txact,10,2,1000,50,10,5,84.48,7.04,0.1,117.17,3.4355783,0.73845,0.214942,24.59,2.05,0.03,34.1
txact,12,2,1000,50,10,5,82.06,6.99,0.12,114.36,3.3986398,0.690854,0.2032737,24.14,2.06,0.04,33.65
txact,14,2,1000,50,10,5,82.27,6.98,0.11,114.63,3.3978059,0.719639,0.2117952,24.21,2.05,0.03,33.74
txact,16,2,1000,50,10,5,81.23,6.87,0.1,113.02,3.3400939,0.638248,0.1910868,24.32,2.06,0.03,33.84
txact,18,2,1000,50,10,5,80.52,6.84,0.04,111.86,3.313846,0.61956,0.186961,24.3,2.06,0.01,33.76
txact,20,2,1000,50,10,5,78.17,6.71,0.1,109.1,3.2591501,0.575151,0.1764727,23.98,2.06,0.03,33.47
txact,22,2,1000,50,10,5,79.35,6.79,0.1,110.44,3.2829292,0.576261,0.1755326,24.17,2.07,0.03,33.64
txact,24,2,1000,50,10,5,81.14,6.82,0.13,112.79,3.3104004,0.608403,0.1837853,24.51,2.06,0.04,34.07
txact,26,2,1000,50,10,5,81.04,6.88,0.08,112.63,3.3303627,0.622949,0.1870514,24.33,2.07,0.02,33.82
txact,28,2,1000,50,10,5,79.23,6.87,0.11,111.27,3.3445269,0.625737,0.1870928,23.69,2.05,0.03,33.27
txact,30,2,1000,50,10,5,79.57,6.78,0.14,111.1,3.2946565,0.610867,0.1854114,24.15,2.06,0.04,33.72
txact,32,2,1000,50,10,5,79.14,6.83,0.11,110.68,3.3035564,0.610387,0.1847666,23.96,2.07,0.03,33.5
txact,34,2,1000,50,10,5,79.54,6.81,0.06,110.98,3.2999073,0.61394,0.1860476,24.1,2.06,0.02,33.63
txact,36,2,1000,50,10,5,80.07,6.81,0.1,111.45,3.3026462,0.641841,0.1943414,24.24,2.06,0.03,33.75
txact,38,2,1000,50,10,5,81.24,6.88,0.12,112.99,3.3250205,0.658448,0.1980283,24.43,2.07,0.04,33.98
txact,40,2,1000,50,10,5,79.66,6.83,0.13,111.37,3.3333302,0.638136,0.191441,23.9,2.05,0.04,33.41
txact,42,2,1000,50,10,5,81.22,6.86,0.07,112.76,3.3257398,0.635818,0.1911809,24.42,2.06,0.02,33.91
txact,44,2,1000,50,10,5,79.25,6.83,0.1,110.73,3.319392,0.630433,0.1899242,23.87,2.06,0.03,33.36
txact,46,2,1000,50,10,5,81.14,6.93,0.13,113.11,3.3558441,0.656522,0.1956354,24.18,2.07,0.04,33.71
txact,48,2,1000,50,10,5,79.41,6.84,0.13,111.14,3.3245739,0.621892,0.1870592,23.89,2.06,0.04,33.43
txact,50,2,1000,50,10,5,80.43,6.89,0.06,112.31,3.3339769,0.654094,0.1961903,24.12,2.07,0.02,33.69
txact,52,2,1000,50,10,5,82.52,6.9,0.1,114.48,3.3613248,0.670556,0.1994916,24.55,2.05,0.03,34.06
txact,54,2,1000,50,10,5,79.7,6.84,0.13,111.46,3.3278461,0.645351,0.1939245,23.95,2.06,0.04,33.49
txact,56,2,1000,50,10,5,79.78,6.79,0.11,111.27,3.2873458,0.607433,0.1847792,24.27,2.07,0.03,33.85
txact,58,2,1000,50,10,5,82.69,6.93,0.06,115.02,3.3872155,0.694998,0.2051827,24.41,2.05,0.02,33.96
txact,60,2,1000,50,10,5,82.06,6.92,0.13,114.19,3.354787,0.658978,0.1964292,24.46,2.06,0.04,34.04
txact,62,2,1000,50,10,5,80.32,6.83,0.13,112.08,3.3180946,0.637743,0.1922016,24.21,2.06,0.04,33.78
txact,64,2,1000,50,10,5,81.1,6.88,0.11,113.02,3.347234,0.658114,0.1966143,24.23,2.06,0.03,33.77
txact,1,2,1000,50,10,5,233.19,25.33,0.07,367.9,13.2992749,10.613757,0.7980704,17.53,1.9,0.01,27.66
txact,2,2,1000,50,10,5,196.29,15.18,0.23,270.26,7.6460276,4.965277,0.649393,25.67,1.99,0.03,35.35
txact,4,2,1000,50,10,5,138.41,10.04,0.13,185.29,4.9071199,2.218897,0.4521791,28.21,2.05,0.03,37.76
txact,6,2,1000,50,10,5,106.85,8.04,0.11,143.91,3.8770759,1.191591,0.3073427,27.56,2.07,0.03,37.12
txact,8,2,1000,50,10,5,93.85,7.72,0.14,130.15,3.7739565,1.094958,0.2901353,24.87,2.05,0.04,34.49
txact,10,2,1000,50,10,5,86.57,7.28,0.14,120.55,3.5325038,0.85291,0.2414463,24.51,2.06,0.04,34.13
txact,12,2,1000,50,10,5,81.67,6.88,0.11,113.67,3.3396987,0.658554,0.1971896,24.45,2.06,0.03,34.04
txact,14,2,1000,50,10,5,82.96,6.94,0.12,115.31,3.3653615,0.69308,0.2059452,24.65,2.06,0.04,34.26
txact,16,2,1000,50,10,5,81.72,6.87,0.12,113.62,3.3357151,0.64361,0.1929451,24.5,2.06,0.04,34.06
txact,18,2,1000,50,10,5,79.5,6.85,0.07,111.33,3.3350692,0.643874,0.1930617,23.84,2.05,0.02,33.38
txact,20,2,1000,50,10,5,78.36,7.03,0.12,111.31,3.43431,0.578286,0.1683849,22.82,2.05,0.03,32.41
txact,22,2,1000,50,10,5,79.82,6.77,0.11,111.55,3.2922834,0.624812,0.1897807,24.24,2.06,0.03,33.88
txact,24,2,1000,50,10,5,79.64,6.77,0.12,111.1,3.2781944,0.594091,0.1812251,24.29,2.07,0.04,33.89
txact,26,2,1000,50,10,5,79.82,6.75,0.07,111.38,3.2902496,0.600609,0.1825421,24.26,2.05,0.02,33.85
txact,28,2,1000,50,10,5,79.04,6.71,0.1,110.38,3.262942,0.589558,0.180683,24.22,2.06,0.03,33.83
txact,30,2,1000,50,10,5,79.65,6.77,0.11,111.29,3.2962451,0.603705,0.1831493,24.16,2.05,0.03,33.76
txact,32,2,1000,50,10,5,81.64,6.86,0.14,113.59,3.3370028,0.642266,0.1924679,24.47,2.06,0.04,34.04
txact,34,2,1000,50,10,5,84.99,7.02,0.07,117.74,3.4213938,0.726113,0.2122273,24.84,2.05,0.02,34.41
txact,36,2,1000,50,10,5,79.39,6.78,0.13,111.05,3.2872974,0.607456,0.1847889,24.15,2.06,0.04,33.78
txact,38,2,1000,50,10,5,80.54,6.86,0.12,112.56,3.3123617,0.615218,0.1857339,24.31,2.07,0.04,33.98
txact,40,2,1000,50,10,5,84.43,6.93,0.11,116.88,3.3823923,0.705026,0.20844,24.96,2.05,0.03,34.56
txact,42,2,1000,50,10,5,80.02,6.82,0.06,111.65,3.3226073,0.628158,0.1890557,24.08,2.05,0.02,33.6
txact,44,2,1000,50,10,5,79.85,6.81,0.1,111.52,3.2999601,0.625993,0.1896971,24.2,2.06,0.03,33.79
txact,46,2,1000,50,10,5,80.54,6.84,0.14,112.21,3.3108212,0.627454,0.1895161,24.33,2.07,0.04,33.89
txact,48,2,1000,50,10,5,81.47,6.87,0.11,113.38,3.3392106,0.652713,0.1954693,24.4,2.06,0.03,33.95
txact,50,2,1000,50,10,5,79.98,6.83,0.06,111.55,3.3171647,0.630969,0.1902133,24.11,2.06,0.02,33.63
txact,52,2,1000,50,10,5,82.53,6.95,0.13,114.79,3.3899807,0.694354,0.2048254,24.35,2.05,0.04,33.86
txact,54,2,1000,50,10,5,80.51,6.88,0.13,112.43,3.3446766,0.6457,0.193053,24.07,2.06,0.04,33.61
txact,56,2,1000,50,10,5,80.23,6.86,0.1,112.12,3.3371659,0.634622,0.190168,24.04,2.06,0.03,33.6
txact,58,2,1000,50,10,5,79.4,6.8,0.06,111.06,3.3188635,0.640455,0.1929742,23.92,2.05,0.02,33.46
txact,60,2,1000,50,10,5,79.64,6.75,0.1,111.22,3.2810367,0.625222,0.1905562,24.27,2.06,0.03,33.9
txact,62,2,1000,50,10,5,80.81,6.8,0.14,112.8,3.3045068,0.645449,0.1953239,24.45,2.06,0.04,34.14
txact,64,2,1000,50,10,5,80.36,6.86,0.11,112.03,3.3187366,0.632261,0.1905126,24.21,2.07,0.03,33.76
txact,1,2,1000,50,10,5,230.94,25.38,0.07,364.82,13.3570964,10.66839,0.7987058,17.29,1.9,0.01,27.31
txact,2,2,1000,50,10,5,169.4,13.41,0.22,234.65,6.7646314,4.091146,0.6047848,25.04,1.98,0.03,34.69
txact,4,2,1000,50,10,5,133.41,9.94,0.14,179.92,4.8759883,2.223437,0.4559972,27.36,2.04,0.03,36.9
txact,6,2,1000,50,10,5,111.54,8.39,0.15,150.28,4.0765947,1.39666,0.3426046,27.36,2.06,0.04,36.86
txact,8,2,1000,50,10,5,91.12,7.56,0.14,126.82,3.6992785,1.017674,0.2751007,24.63,2.04,0.04,34.28
txact,10,2,1000,50,10,5,84.87,7.03,0.1,117.82,3.4209159,0.768807,0.2247372,24.81,2.06,0.03,34.44
txact,12,2,1000,50,10,5,80.55,6.74,0.11,111.94,3.2765416,0.60962,0.1860559,24.58,2.06,0.03,34.16
txact,14,2,1000,50,10,5,80.75,6.8,0.14,112.26,3.2957826,0.635147,0.1927151,24.5,2.06,0.04,34.06
txact,16,2,1000,50,10,5,80.05,6.76,0.11,111.47,3.2897333,0.615436,0.1870778,24.33,2.05,0.03,33.88
txact,18,2,1000,50,10,5,82.92,6.94,0.06,115.14,3.3747413,0.704564,0.2087757,24.57,2.06,0.02,34.12
txact,20,2,1000,50,10,5,79.42,6.76,0.1,110.7,3.2712115,0.587197,0.1795044,24.28,2.07,0.03,33.84
txact,22,2,1000,50,10,5,79.98,6.78,0.11,111.43,3.2915211,0.613739,0.1864606,24.3,2.06,0.03,33.85
txact,24,2,1000,50,10,5,80.85,6.82,0.13,112.78,3.3202892,0.647971,0.195155,24.35,2.05,0.04,33.97
txact,26,2,1000,50,10,5,78.73,6.7,0.07,109.79,3.2592542,0.590409,0.1811485,24.16,2.06,0.02,33.69
txact,28,2,1000,50,10,5,80.58,6.78,0.13,112.22,3.2998882,0.632342,0.1916253,24.42,2.05,0.04,34.01
txact,30,2,1000,50,10,5,79.14,6.79,0.14,110.51,3.2911047,0.608102,0.1847714,24.05,2.06,0.04,33.58
txact,32,2,1000,50,10,5,80.85,6.79,0.11,112.32,3.2985717,0.621146,0.1883076,24.51,2.06,0.03,34.05
txact,34,2,1000,50,10,5,78.96,6.7,0.06,109.96,3.2514458,0.581948,0.1789813,24.28,2.06,0.02,33.82
txact,36,2,1000,50,10,5,78.96,6.8,0.09,110.39,3.302446,0.615678,0.1864309,23.91,2.06,0.03,33.43
txact,38,2,1000,50,10,5,80.39,6.87,0.13,112.57,3.3337629,0.656406,0.1968964,24.11,2.06,0.04,33.77
txact,40,2,1000,50,10,5,80.96,6.84,0.13,112.62,3.317832,0.653944,0.1970998,24.4,2.06,0.04,33.94
txact,42,2,1000,50,10,5,79.58,6.82,0.06,111.01,3.3105975,0.630544,0.1904623,24.04,2.06,0.02,33.53
txact,44,2,1000,50,10,5,79.76,6.83,0.09,111.37,3.3041879,0.61307,0.1855433,24.14,2.07,0.03,33.71
txact,46,2,1000,50,10,5,82.08,6.93,0.14,114.32,3.3812827,0.686795,0.2031167,24.27,2.05,0.04,33.81
txact,48,2,1000,50,10,5,79.59,6.83,0.11,111.17,3.3144643,0.625848,0.1888233,24.01,2.06,0.03,33.54
txact,50,2,1000,50,10,5,80.79,6.92,0.07,112.68,3.3524873,0.628452,0.1874584,24.1,2.06,0.02,33.61
txact,52,2,1000,50,10,5,81.29,6.94,0.12,113.31,3.3601184,0.646972,0.1925444,24.19,2.07,0.04,33.72
txact,54,2,1000,50,10,5,83.53,6.98,0.14,115.61,3.3476858,0.674457,0.2014696,24.95,2.09,0.04,34.53
txact,56,2,1000,50,10,5,83.67,6.96,0.1,116.18,3.367683,0.684973,0.2033959,24.84,2.07,0.03,34.5
txact,58,2,1000,50,10,5,86.15,7.08,0.06,118.96,3.4248384,0.71387,0.208439,25.15,2.07,0.02,34.73
txact,60,2,1000,50,10,5,81.17,6.91,0.13,113.32,3.3367706,0.636563,0.1907722,24.33,2.07,0.04,33.96
txact,62,2,1000,50,10,5,80.82,6.89,0.12,112.84,3.3331129,0.633447,0.1900467,24.25,2.07,0.04,33.85
txact,64,2,1000,50,10,5,81.5,6.92,0.12,113.53,3.3416684,0.637742,0.1908454,24.39,2.07,0.04,33.97
txact,1,2,1000,50,10,5,238.22,25.57,0.07,373.05,13.4407995,10.742103,0.7992161,17.72,1.9,0.01,27.76
txact,2,2,1000,50,10,5,167.83,13.63,0.19,234.11,6.8791084,4.174594,0.606851,24.4,1.98,0.03,34.03
txact,4,2,1000,50,10,5,137.24,10.14,0.16,183.98,4.9653062,2.276402,0.4584616,27.64,2.04,0.03,37.05
txact,6,2,1000,50,10,5,110.07,8.56,0.12,149.47,4.1592622,1.452081,0.3491199,26.46,2.06,0.03,35.94
txact,8,2,1000,50,10,5,89.72,7.38,0.12,123.6,3.5833117,0.859567,0.2398806,25.04,2.06,0.03,34.49
txact,10,2,1000,50,10,5,86.85,7.21,0.13,120.42,3.4917839,0.794653,0.2275779,24.87,2.06,0.04,34.49
txact,12,2,1000,50,10,5,82.14,6.91,0.1,114.01,3.341516,0.659183,0.1972706,24.58,2.07,0.03,34.12
txact,14,2,1000,50,10,5,85.76,7.14,0.11,118.78,3.4685398,0.768511,0.2215661,24.73,2.06,0.03,34.24
txact,16,2,1000,50,10,5,79.53,6.76,0.13,110.87,3.2842729,0.601068,0.183014,24.22,2.06,0.04,33.76
txact,18,2,1000,50,10,5,81.03,6.8,0.06,112.7,3.2965467,0.639162,0.1938883,24.58,2.06,0.02,34.19
txact,20,2,1000,50,10,5,82.01,6.83,0.11,113.69,3.3164996,0.647343,0.1951886,24.73,2.06,0.03,34.28
txact,22,2,1000,50,10,5,80.63,6.77,0.13,112.22,3.2766428,0.592956,0.1809645,24.61,2.07,0.04,34.25
txact,24,2,1000,50,10,5,80.41,6.8,0.11,111.93,3.2982434,0.614322,0.1862573,24.38,2.06,0.03,33.94
txact,26,2,1000,50,10,5,79.73,6.9,0.07,111.57,3.3462862,0.599623,0.1791906,23.83,2.06,0.02,33.34
txact,28,2,1000,50,10,5,84.6,6.99,0.1,116.98,3.3942316,0.68426,0.201595,24.92,2.06,0.03,34.46
txact,30,2,1000,50,10,5,81.27,6.88,0.12,113.29,3.330561,0.626054,0.1879725,24.4,2.07,0.04,34.02
txact,32,2,1000,50,10,5,81.57,6.92,0.12,113.63,3.3421223,0.62594,0.1872882,24.41,2.07,0.04,34.0
txact,34,2,1000,50,10,5,80.16,6.78,0.06,111.63,3.297998,0.607882,0.1843185,24.31,2.06,0.02,33.85
txact,36,2,1000,50,10,5,85.91,7.01,0.11,118.47,3.4167092,0.730092,0.2136828,25.14,2.05,0.03,34.67
txact,38,2,1000,50,10,5,80.1,6.78,0.11,111.61,3.2910466,0.613513,0.1864188,24.34,2.06,0.03,33.91
txact,40,2,1000,50,10,5,80.13,6.83,0.12,111.84,3.3196777,0.632874,0.1906432,24.14,2.06,0.04,33.69
txact,42,2,1000,50,10,5,80.42,6.81,0.07,112.16,3.3090661,0.622441,0.1881017,24.3,2.06,0.02,33.89
txact,44,2,1000,50,10,5,81.5,6.9,0.1,113.71,3.357043,0.668865,0.1992423,24.28,2.06,0.03,33.87
txact,46,2,1000,50,10,5,79.61,6.89,0.12,111.74,3.3381779,0.6449,0.1931892,23.85,2.06,0.04,33.47
txact,48,2,1000,50,10,5,80.44,6.86,0.13,112.44,3.3390135,0.644066,0.1928911,24.09,2.05,0.04,33.67
txact,50,2,1000,50,10,5,84.47,7.02,0.07,117.16,3.4203561,0.729004,0.2131369,24.7,2.05,0.02,34.25
txact,52,2,1000,50,10,5,80.14,6.86,0.14,112.04,3.3341411,0.638508,0.191506,24.04,2.06,0.04,33.6
txact,54,2,1000,50,10,5,80.37,6.81,0.13,112.26,3.2928491,0.636672,0.1933499,24.41,2.07,0.04,34.09
txact,56,2,1000,50,10,5,79.98,6.87,0.1,111.87,3.3311166,0.627695,0.1884338,24.01,2.06,0.03,33.58
txact,58,2,1000,50,10,5,82.38,6.88,0.08,114.38,3.3354895,0.670126,0.2009078,24.7,2.06,0.02,34.29
txact,60,2,1000,50,10,5,81.49,6.89,0.13,113.43,3.3336304,0.647715,0.1942972,24.44,2.07,0.04,34.03
txact,62,2,1000,50,10,5,80.98,6.9,0.12,112.97,3.3348766,0.640307,0.1920032,24.28,2.07,0.04,33.88
txact,64,2,1000,50,10,5,80.59,6.89,0.11,112.39,3.3257375,0.640392,0.1925564,24.23,2.07,0.03,33.79
txact,1,2,1000,50,10,5,235.06,25.44,0.07,368.03,13.3777835,10.684129,0.7986472,17.57,1.9,0.01,27.51
